qid,docno,score,rank
79,55027,18.296875,97
79,193686,18.296875,98
79,218918,18.265625,99
80,175372,17.375,0
80,175355,16.453125,1
80,175405,16.234375,2
80,54630,16.078125,3
80,175570,15.9609375,4
80,175356,15.5546875,5
80,174374,15.46875,6
80,174405,15.34375,7
80,173148,14.8828125,8
80,175250,14.859375,9
80,173255,14.8203125,10
80,173256,14.203125,11
80,173226,14.1953125,12
80,176586,14.15625,13
80,173951,13.90625,14
80,173443,13.875,15
80,173338,13.71875,16
80,175806,13.6796875,17
80,173229,13.6015625,18
80,122913,13.5546875,19
80,175252,13.546875,20
80,175319,13.5234375,21
80,173134,13.296875,22
80,174401,13.296875,23
80,123964,13.2890625,24
80,173189,13.2890625,25
80,173851,13.2265625,26
80,173211,13.21875,27
80,176601,13.1953125,28
80,174299,13.03125,29
80,54618,13.0,30
80,175392,12.984375,31
80,122923,12.96875,32
80,175797,12.921875,33
80,175138,12.890625,34
80,175662,12.859375,35
80,175800,12.8046875,36
80,174220,12.8046875,37
80,174416,12.765625,38
80,173187,12.7578125,39
80,234245,12.7265625,40
80,176508,12.609375,41
80,173215,12.6015625,42
80,173973,12.6015625,43
80,173221,12.59375,44
80,175389,12.5859375,45
80,130149,12.5703125,46
80,193686,12.5625,47
80,116239,12.5234375,48
80,176482,12.484375,49
80,173225,12.4375,50
80,151092,12.375,51
80,177803,12.3671875,52
80,173141,12.3515625,53
80,173169,12.34375,54
80,173167,12.2890625,55
80,173171,12.2578125,56
80,176686,12.2265625,57
80,174055,12.21875,58
80,173139,12.21875,59
80,175595,12.203125,60
80,175249,12.1953125,61
80,173538,12.1640625,62
80,175804,12.140625,63
80,175572,12.1328125,64
80,173147,12.125,65
80,173205,12.1171875,66
80,174413,12.09375,67
80,55211,12.0859375,68
80,151079,12.0625,69
80,173159,12.015625,70
80,119477,12.015625,71
80,176522,11.9765625,72
80,173163,11.96875,73
80,54602,11.96875,74
80,173208,11.9453125,75
80,139368,11.921875,76
80,54565,11.9140625,77
80,173217,11.8984375,78
80,173549,11.8828125,79
80,173233,11.8671875,80
80,174471,11.84375,81
80,176669,11.828125,82
80,136413,11.8125,83
80,173170,11.8125,84
80,173184,11.7890625,85
80,173202,11.7421875,86
80,173181,11.734375,87
80,137284,11.6953125,88
80,173995,11.6640625,89
80,173182,11.6328125,90
80,173176,11.6171875,91
80,173201,11.6171875,92
80,139361,11.6171875,93
80,173145,11.609375,94
80,120734,11.609375,95
80,173212,11.59375,96
80,139363,11.5859375,97
80,175163,11.5546875,98
80,221197,11.53125,99
81,122913,19.390625,0
81,175163,19.375,1
81,122923,19.34375,2
81,173225,18.46875,3
81,175252,17.875,4
81,175807,17.8125,5
81,173600,17.609375,6
81,173189,17.546875,7
81,173134,17.5,8
81,173763,17.484375,9
81,137284,17.484375,10
81,174464,17.40625,11
81,130149,17.34375,12
81,174231,17.34375,13
81,174055,17.328125,14
81,175198,17.25,15
81,175542,17.25,16
81,175797,17.234375,17
81,175804,17.21875,18
81,173851,17.203125,19
81,175318,17.203125,20
81,246319,17.171875,21
81,174494,17.15625,22
81,174374,17.140625,23
81,136413,17.140625,24
81,175307,17.140625,25
81,175749,17.140625,26
81,175319,17.140625,27
81,173549,17.125,28
81,176680,17.09375,29
81,175308,17.046875,30
81,173338,17.046875,31
81,174393,17.015625,32
81,175323,17.0,33
81,175572,16.984375,34
81,175138,16.984375,35
81,175372,16.96875,36
81,175250,16.96875,37
81,173951,16.96875,38
81,175570,16.953125,39
81,139361,16.953125,40
81,119477,16.953125,41
81,176686,16.921875,42
81,175806,16.921875,43
81,173215,16.921875,44
81,136236,16.90625,45
81,176492,16.890625,46
81,177796,16.859375,47
81,218918,16.859375,48
81,173533,16.859375,49
81,139363,16.84375,50
81,176567,16.828125,51
81,173144,16.828125,52
81,124454,16.8125,53
81,176513,16.796875,54
81,174401,16.796875,55
81,174416,16.796875,56
81,232597,16.78125,57
81,174341,16.765625,58
81,175699,16.765625,59
81,175704,16.75,60
81,177831,16.75,61
81,173255,16.75,62
81,173149,16.75,63
81,175405,16.734375,64
81,175355,16.734375,65
81,176669,16.734375,66
81,173229,16.734375,67
81,174481,16.734375,68
81,174405,16.734375,69
81,54602,16.71875,70
81,176726,16.71875,71
81,174381,16.6875,72
81,175800,16.671875,73
81,173950,16.671875,74
81,175243,16.671875,75
81,55211,16.65625,76
81,116239,16.65625,77
81,174299,16.640625,78
81,54630,16.640625,79
81,136082,16.640625,80
81,176601,16.609375,81
81,173409,16.59375,82
81,175742,16.59375,83
81,176926,16.59375,84
81,173583,16.5625,85
81,176482,16.5625,86
81,175249,16.5625,87
81,175310,16.5625,88
81,173167,16.546875,89
81,174413,16.546875,90
81,173576,16.546875,91
81,7932,16.546875,92
81,175220,16.546875,93
81,173931,16.53125,94
81,174220,16.53125,95
81,174229,16.53125,96
81,175595,16.515625,97
81,175566,16.515625,98
81,176508,16.515625,99
82,174483,20.953125,0
82,173364,20.90625,1
82,85676,20.6875,2
82,173600,20.578125,3
82,246327,20.4375,4
82,173722,20.40625,5
82,175661,20.265625,6
82,230693,20.234375,7
82,229847,20.140625,8
82,63097,20.125,9
82,243398,20.015625,10
82,174463,19.875,11
82,65794,19.84375,12
82,174344,19.828125,13
82,3111,19.828125,14
82,173929,19.796875,15
82,152701,19.78125,16
82,152088,19.734375,17
82,173930,19.734375,18
82,187593,19.625,19
82,173851,19.59375,20
82,173354,19.59375,21
82,175708,19.546875,22
82,61386,19.546875,23
82,41380,19.515625,24
82,174187,19.453125,25
82,176543,19.4375,26
82,175276,19.421875,27
82,175432,19.359375,28
82,49738,19.34375,29
82,109359,19.328125,30
82,110549,19.328125,31
82,7725,19.3125,32
82,175475,19.3125,33
82,116661,19.296875,34
82,174153,19.296875,35
82,177824,19.28125,36
82,44727,19.1875,37
82,21257,19.1875,38
82,136236,19.15625,39
82,174395,19.15625,40
82,54660,19.15625,41
82,173852,19.140625,42
82,120514,19.125,43
82,21527,19.109375,44
82,174171,19.09375,45
82,138105,19.09375,46
82,233311,19.0625,47
82,145746,19.03125,48
82,173407,19.03125,49
82,52167,19.015625,50
82,121752,19.0,51
82,177821,18.984375,52
82,55212,18.96875,53
82,174393,18.9375,54
82,173774,18.90625,55
82,173936,18.90625,56
82,128797,18.875,57
82,128800,18.859375,58
82,246319,18.84375,59
82,175374,18.828125,60
82,128854,18.796875,61
82,128802,18.78125,62
82,176714,18.78125,63
82,176098,18.78125,64
82,173214,18.78125,65
82,174464,18.765625,66
82,125469,18.765625,67
82,124030,18.75,68
82,125725,18.75,69
82,175774,18.75,70
82,177003,18.734375,71
82,63057,18.734375,72
82,175736,18.734375,73
82,124367,18.71875,74
82,175091,18.71875,75
82,176495,18.703125,76
82,176751,18.703125,77
82,125832,18.703125,78
82,60590,18.6875,79
82,123470,18.671875,80
82,174515,18.65625,81
82,176828,18.640625,82
82,128901,18.625,83
82,233107,18.625,84
82,239959,18.625,85
82,174494,18.625,86
82,137284,18.609375,87
82,54628,18.609375,88
82,175571,18.59375,89
82,221669,18.578125,90
82,174298,18.578125,91
82,229024,18.5625,92
82,120674,18.515625,93
82,124966,18.5,94
82,54542,18.484375,95
82,122671,18.46875,96
82,177235,18.453125,97
82,253185,18.453125,98
82,253810,18.453125,99
83,173600,17.265625,0
83,177824,17.078125,1
83,173839,16.9375,2
83,176495,16.5625,3
83,177799,16.484375,4
83,52167,16.375,5
83,174171,16.34375,6
83,174187,16.203125,7
83,175141,16.140625,8
83,175432,16.09375,9
83,174352,16.078125,10
83,173307,16.0625,11
83,174119,16.03125,12
83,176714,16.03125,13
83,173576,15.984375,14
83,173460,15.984375,15
83,175771,15.9765625,16
83,173259,15.9296875,17
83,150183,15.9140625,18
83,123470,15.890625,19
83,174375,15.8671875,20
83,246327,15.828125,21
83,173793,15.8203125,22
83,150202,15.7734375,23
83,173851,15.703125,24
83,173840,15.671875,25
83,173952,15.671875,26
83,173722,15.6640625,27
83,122671,15.6328125,28
83,230693,15.625,29
83,175772,15.578125,30
83,8018,15.546875,31
83,192024,15.5078125,32
83,173769,15.5,33
83,63097,15.484375,34
83,175804,15.484375,35
83,174266,15.40625,36
83,177805,15.3828125,37
83,175699,15.3828125,38
83,211399,15.375,39
83,176523,15.3671875,40
83,173936,15.3671875,41
83,174395,15.3671875,42
83,173843,15.28125,43
83,114845,15.2421875,44
83,1825,15.1953125,45
83,52555,15.1796875,46
83,173841,15.1640625,47
83,176591,15.1328125,48
83,174372,15.125,49
83,173931,15.1171875,50
83,175156,15.0859375,51
83,176661,15.078125,52
83,128800,15.0703125,53
83,12030,15.0703125,54
83,174449,15.0625,55
83,175596,15.0625,56
83,128797,15.0625,57
83,174464,15.0546875,58
83,173262,15.046875,59
83,229279,15.0390625,60
83,174244,15.0078125,61
83,174298,15.0078125,62
83,175446,15.0078125,63
83,175800,15.0,64
83,128825,14.9921875,65
83,114987,14.9921875,66
83,175451,14.9765625,67
83,175164,14.96875,68
83,175429,14.96875,69
83,124472,14.9609375,70
83,174488,14.9453125,71
83,174419,14.921875,72
83,115626,14.921875,73
83,124075,14.90625,74
83,174494,14.90625,75
83,177811,14.8984375,76
83,178057,14.890625,77
83,174390,14.8828125,78
83,173797,14.8671875,79
83,128802,14.8515625,80
83,7972,14.8515625,81
83,173904,14.84375,82
83,175595,14.828125,83
83,173533,14.8203125,84
83,174307,14.8046875,85
83,128854,14.8046875,86
83,175200,14.8046875,87
83,174136,14.796875,88
83,174151,14.796875,89
83,19961,14.7734375,90
83,174285,14.7578125,91
83,175501,14.75,92
83,176580,14.7265625,93
83,55212,14.7265625,94
83,174216,14.703125,95
83,174051,14.6953125,96
83,175441,14.6796875,97
83,174153,14.6640625,98
83,175809,14.65625,99
84,175584,16.078125,0
84,63097,16.046875,1
84,175700,16.0,2
84,177824,15.96875,3
84,175707,15.9375,4
84,175675,15.875,5
84,175729,15.859375,6
84,175709,15.8359375,7
84,175679,15.8359375,8
84,176714,15.8046875,9
84,175728,15.75,10
84,175703,15.734375,11
84,229279,15.671875,12
84,137284,15.640625,13
84,128913,15.5546875,14
84,175598,15.53125,15
84,121752,15.53125,16
84,174463,15.453125,17
84,54637,15.4296875,18
84,173600,15.4140625,19
84,176639,15.375,20
84,229847,15.375,21
84,175479,15.375,22
84,246327,15.3203125,23
84,173925,15.296875,24
84,81420,15.28125,25
84,176926,15.2421875,26
84,173407,15.2265625,27
84,123470,15.1875,28
84,230724,15.171875,29
84,174356,15.1484375,30
84,85676,15.140625,31
84,175704,15.1171875,32
84,70665,15.1015625,33
84,120514,15.09375,34
84,152088,15.0859375,35
84,176566,15.0703125,36
84,187593,15.0625,37
84,135888,15.046875,38
84,130149,15.0234375,39
84,174483,15.0,40
84,109359,14.9921875,41
84,54660,14.9921875,42
84,12447,14.9765625,43
84,234655,14.9765625,44
84,116661,14.953125,45
84,173775,14.9453125,46
84,230660,14.9453125,47
84,230797,14.9375,48
84,120513,14.9375,49
84,173924,14.9296875,50
84,152701,14.9140625,51
84,174406,14.8984375,52
84,176960,14.8671875,53
84,128901,14.859375,54
84,174393,14.859375,55
84,174464,14.8515625,56
84,115658,14.8515625,57
84,174516,14.84375,58
84,253654,14.84375,59
84,21527,14.8359375,60
84,243398,14.828125,61
84,221314,14.8125,62
84,175802,14.8125,63
84,117978,14.8125,64
84,177796,14.796875,65
84,173591,14.78125,66
84,138105,14.78125,67
84,110549,14.7578125,68
84,135789,14.75,69
84,175573,14.75,70
84,65794,14.7265625,71
84,174407,14.7265625,72
84,136236,14.71875,73
84,175844,14.7109375,74
84,233628,14.703125,75
84,173364,14.703125,76
84,230693,14.6953125,77
84,54547,14.6875,78
84,44727,14.6875,79
84,173722,14.6875,80
84,41380,14.6796875,81
84,175374,14.6796875,82
84,173839,14.671875,83
84,174212,14.671875,84
84,173904,14.640625,85
84,176492,14.6328125,86
84,61386,14.6328125,87
84,54542,14.625,88
84,3111,14.6171875,89
84,49738,14.609375,90
84,124454,14.609375,91
84,175276,14.6015625,92
84,122671,14.59375,93
84,229024,14.59375,94
84,230802,14.59375,95
84,135787,14.5703125,96
84,174413,14.5703125,97
84,54679,14.5703125,98
84,174487,14.5625,99
85,6178,19.515625,0
85,173570,19.09375,1
85,121758,18.84375,2
85,220202,18.796875,3
85,174012,18.734375,4
85,175671,18.609375,5
85,121747,18.578125,6
85,121755,18.515625,7
85,176522,18.515625,8
85,8018,18.5,9
85,173992,18.5,10
85,219053,18.453125,11
85,9191,18.453125,12
85,175275,18.4375,13
85,176875,18.4375,14
85,123470,18.40625,15
85,177810,18.40625,16
85,175332,18.390625,17
85,114847,18.390625,18
85,114845,18.390625,19
85,174429,18.390625,20
85,128901,18.375,21
85,9275,18.375,22
85,255333,18.375,23
85,175252,18.34375,24
85,175276,18.328125,25
85,121756,18.3125,26
85,173215,18.3125,27
85,211399,18.296875,28
85,219062,18.296875,29
85,177804,18.234375,30
85,174435,18.21875,31
85,174211,18.203125,32
85,136198,18.203125,33
85,9083,18.171875,34
85,175795,18.15625,35
85,174057,18.15625,36
85,174245,18.125,37
85,176648,18.125,38
85,177838,18.109375,39
85,123964,18.109375,40
85,121710,18.09375,41
85,174111,18.09375,42
85,174341,18.09375,43
85,116661,18.09375,44
85,175305,18.09375,45
85,121748,18.078125,46
85,174206,18.078125,47
85,135721,18.0625,48
85,176727,18.046875,49
85,175175,18.03125,50
85,176577,18.03125,51
85,124473,18.03125,52
85,122436,18.03125,53
85,124520,18.0,54
85,121036,18.0,55
85,54574,18.0,56
85,122973,17.984375,57
85,123650,17.984375,58
85,175848,17.96875,59
85,116270,17.96875,60
85,120289,17.9375,61
85,54928,17.9375,62
85,175485,17.9375,63
85,174196,17.9375,64
85,175814,17.9375,65
85,122493,17.921875,66
85,54263,17.90625,67
85,54863,17.875,68
85,121749,17.875,69
85,7972,17.875,70
85,175842,17.875,71
85,175380,17.859375,72
85,232512,17.859375,73
85,175198,17.859375,74
85,9234,17.859375,75
85,98429,17.859375,76
85,253654,17.859375,77
85,175280,17.859375,78
85,125272,17.859375,79
85,174008,17.84375,80
85,175328,17.84375,81
85,54865,17.84375,82
85,218993,17.828125,83
85,176509,17.8125,84
85,175713,17.796875,85
85,175847,17.796875,86
85,173191,17.796875,87
85,219187,17.765625,88
85,122671,17.75,89
85,175851,17.75,90
85,174340,17.75,91
85,175715,17.75,92
85,177849,17.75,93
85,175712,17.734375,94
85,176590,17.734375,95
85,122924,17.71875,96
85,219061,17.71875,97
85,175218,17.703125,98
85,106296,17.671875,99
86,136408,19.5625,0
86,174192,19.484375,1
86,174193,19.421875,2
86,124472,18.890625,3
86,124075,18.46875,4
86,136082,18.390625,5
86,174118,18.265625,6
86,128825,18.234375,7
86,128797,18.203125,8
86,128800,18.1875,9
86,175680,18.15625,10
86,128854,18.109375,11
86,128802,18.09375,12
86,239242,18.078125,13
86,174119,17.90625,14
86,176926,17.8125,15
86,174509,17.796875,16
86,62814,17.78125,17
86,173918,17.765625,18
86,173576,17.734375,19
86,85676,17.734375,20
86,132171,17.6875,21
86,136091,17.6875,22
86,136378,17.578125,23
86,135767,17.5625,24
86,239316,17.546875,25
86,175305,17.5,26
86,239315,17.484375,27
86,201625,17.4375,28
86,201615,17.421875,29
86,136236,17.40625,30
86,106296,17.375,31
86,239392,17.359375,32
86,173180,17.28125,33
86,201639,17.265625,34
86,173211,17.234375,35
86,173133,17.1875,36
86,175806,17.09375,37
86,173148,17.078125,38
86,175332,17.0,39
86,173226,17.0,40
86,136192,16.984375,41
86,174393,16.921875,42
86,174398,16.890625,43
86,136023,16.84375,44
86,174050,16.734375,45
86,136250,16.6875,46
86,135721,16.578125,47
86,174243,16.484375,48
86,174249,16.46875,49
86,6178,16.421875,50
86,175357,16.40625,51
86,173195,16.3125,52
86,173145,16.25,53
86,137284,16.203125,54
86,175080,16.1875,55
86,174357,16.171875,56
86,175571,16.15625,57
86,175375,15.9453125,58
86,175241,15.875,59
86,174389,15.84375,60
86,177802,15.7734375,61
86,176507,15.7578125,62
86,173952,15.7578125,63
86,233107,15.75,64
86,123276,15.6640625,65
86,174311,15.625,66
86,174248,15.6015625,67
86,175841,15.5859375,68
86,175372,15.5625,69
86,174137,15.5234375,70
86,173307,15.5234375,71
86,173220,15.5,72
86,174183,15.484375,73
86,176539,15.4375,74
86,177819,15.4140625,75
86,125520,15.3828125,76
86,175308,15.3359375,77
86,173839,15.28125,78
86,173950,15.203125,79
86,173460,15.203125,80
86,176659,15.171875,81
86,174055,15.1171875,82
86,176927,15.109375,83
86,124727,15.078125,84
86,176919,15.078125,85
86,174196,15.0703125,86
86,174064,15.0625,87
86,125817,15.046875,88
86,124677,15.0390625,89
86,173600,15.0,90
86,128901,14.9921875,91
86,136384,14.984375,92
86,123470,14.96875,93
86,253127,14.9609375,94
86,176772,14.953125,95
86,122695,14.9375,96
86,176841,14.9296875,97
86,124966,14.9140625,98
86,253809,14.9140625,99
87,120789,15.9921875,0
87,174187,15.6015625,1
87,175432,15.4140625,2
87,174289,15.4140625,3
87,192767,15.296875,4
87,174471,15.2734375,5
87,175571,15.25,6
87,230575,15.171875,7
87,123470,15.1171875,8
87,230797,15.078125,9
87,229279,15.03125,10
87,177794,14.9453125,11
87,211399,14.8828125,12
87,173936,14.8203125,13
87,173259,14.734375,14
87,123964,14.71875,15
87,176483,14.640625,16
87,128854,14.625,17
87,128797,14.6015625,18
87,128825,14.578125,19
87,176714,14.5703125,20
87,178973,14.5625,21
87,128800,14.546875,22
87,173992,14.5234375,23
87,174057,14.515625,24
87,219145,14.484375,25
87,230693,14.46875,26
87,175252,14.453125,27
87,124472,14.453125,28
87,176875,14.421875,29
87,114845,14.4140625,30
87,124075,14.40625,31
87,174414,14.3984375,32
87,174298,14.375,33
87,175175,14.3671875,34
87,128802,14.3203125,35
87,176648,14.3046875,36
87,12030,14.2890625,37
87,174259,14.2734375,38
87,54563,14.25,39
87,174375,14.2265625,40
87,174206,14.203125,41
87,175795,14.1640625,42
87,124533,14.140625,43
87,1825,14.109375,44
87,132746,14.109375,45
87,234238,14.1015625,46
87,174211,14.0859375,47
87,54619,14.0703125,48
87,234245,14.0703125,49
87,8018,14.0546875,50
87,6178,14.0546875,51
87,219062,14.0390625,52
87,239392,14.03125,53
87,174381,14.0234375,54
87,232887,14.0234375,55
87,175814,14.0078125,56
87,177815,14.0078125,57
87,221197,13.984375,58
87,239242,13.96875,59
87,177800,13.9609375,60
87,120513,13.9375,61
87,253654,13.9296875,62
87,120514,13.9296875,63
87,175139,13.9296875,64
87,54593,13.921875,65
87,201639,13.921875,66
87,175169,13.8984375,67
87,114847,13.8828125,68
87,229317,13.875,69
87,122671,13.8515625,70
87,239959,13.8515625,71
87,54557,13.8359375,72
87,174118,13.8359375,73
87,175429,13.828125,74
87,175851,13.8125,75
87,174497,13.8125,76
87,21527,13.8125,77
87,176309,13.8125,78
87,122493,13.8046875,79
87,219061,13.765625,80
87,174051,13.75,81
87,191480,13.75,82
87,174285,13.75,83
87,132171,13.71875,84
87,177849,13.703125,85
87,233279,13.6953125,86
87,176527,13.6953125,87
87,229316,13.6953125,88
87,176840,13.6875,89
87,173769,13.671875,90
87,174190,13.671875,91
87,173590,13.671875,92
87,174307,13.671875,93
87,175813,13.671875,94
87,230724,13.671875,95
87,175276,13.671875,96
87,54599,13.6640625,97
87,106296,13.6640625,98
87,177215,13.65625,99
88,173600,20.828125,0
88,63097,20.296875,1
88,176527,20.1875,2
88,177815,20.171875,3
88,246327,20.15625,4
88,219145,19.8125,5
88,120513,19.796875,6
88,174153,19.65625,7
88,173569,19.640625,8
88,63057,19.59375,9
88,176098,19.5625,10
88,174381,19.515625,11
88,211399,19.40625,12
88,175259,19.34375,13
88,233107,19.296875,14
88,85676,19.265625,15
88,175149,19.25,16
88,7725,19.21875,17
88,175085,19.125,18
88,120514,19.09375,19
88,123470,19.078125,20
88,179001,19.046875,21
88,175796,19.046875,22
88,173576,19.03125,23
88,122671,19.015625,24
88,174511,18.984375,25
88,173769,18.84375,26
88,173904,18.84375,27
88,174481,18.828125,28
88,82352,18.8125,29
88,229847,18.796875,30
88,173763,18.796875,31
88,54629,18.78125,32
88,175316,18.78125,33
88,52555,18.734375,34
88,52167,18.6875,35
88,175771,18.6875,36
88,173243,18.671875,37
88,152088,18.59375,38
88,177824,18.59375,39
88,243398,18.59375,40
88,175406,18.59375,41
88,192144,18.578125,42
88,175811,18.578125,43
88,230575,18.5625,44
88,174285,18.546875,45
88,163596,18.546875,46
88,175498,18.53125,47
88,175475,18.53125,48
88,121219,18.5,49
88,175139,18.5,50
88,173149,18.484375,51
88,174340,18.484375,52
88,253654,18.484375,53
88,14034,18.484375,54
88,176639,18.421875,55
88,41380,18.390625,56
88,174289,18.390625,57
88,174429,18.390625,58
88,3111,18.390625,59
88,175355,18.375,60
88,174208,18.359375,61
88,152701,18.328125,62
88,175274,18.328125,63
88,187593,18.25,64
88,61386,18.25,65
88,1825,18.234375,66
88,174941,18.203125,67
88,124472,18.1875,68
88,173770,18.1875,69
88,128797,18.1875,70
88,163591,18.15625,71
88,173722,18.140625,72
88,128800,18.140625,73
88,175741,18.125,74
88,174171,18.125,75
88,128825,18.109375,76
88,176523,18.09375,77
88,174352,18.09375,78
88,174298,18.09375,79
88,109359,18.09375,80
88,128854,18.09375,81
88,125469,18.09375,82
88,110549,18.078125,83
88,229279,18.046875,84
88,128802,18.015625,85
88,173896,18.015625,86
88,49738,18.0,87
88,176926,18.0,88
88,175752,18.0,89
88,239959,17.984375,90
88,173166,17.96875,91
88,173307,17.953125,92
88,124075,17.953125,93
88,174247,17.9375,94
88,124030,17.921875,95
88,125725,17.921875,96
88,175091,17.921875,97
88,176751,17.890625,98
88,176186,17.890625,99
89,174244,12.5703125,0
89,150202,12.2890625,1
89,228852,12.2734375,2
89,176661,12.2421875,3
89,229024,12.140625,4
89,173996,11.7421875,5
89,230575,11.65625,6
89,173859,11.453125,7
89,174118,11.40625,8
89,173797,11.3671875,9
89,176564,11.28125,10
89,174342,11.28125,11
89,123964,11.265625,12
89,176309,11.2578125,13
89,63097,11.2265625,14
89,163998,11.2109375,15
89,136392,11.1875,16
89,200857,11.140625,17
89,21257,11.109375,18
89,173840,11.046875,19
89,124533,10.984375,20
89,150157,10.9609375,21
89,163592,10.953125,22
89,174247,10.9140625,23
89,173978,10.8984375,24
89,173793,10.8359375,25
89,173147,10.828125,26
89,19961,10.8203125,27
89,173839,10.7890625,28
89,173259,10.78125,29
89,55210,10.78125,30
89,173221,10.71875,31
89,174388,10.7109375,32
89,135516,10.6953125,33
89,173205,10.6875,34
89,173576,10.671875,35
89,173460,10.671875,36
89,174473,10.640625,37
89,151092,10.6171875,38
89,173160,10.6171875,39
89,21527,10.609375,40
89,173769,10.5625,41
89,115626,10.5546875,42
89,173187,10.546875,43
89,175446,10.5390625,44
89,173952,10.5390625,45
89,177830,10.5234375,46
89,174170,10.5234375,47
89,175364,10.5234375,48
89,232597,10.5234375,49
89,175441,10.5078125,50
89,175242,10.5078125,51
89,125272,10.5078125,52
89,176729,10.5,53
89,192144,10.4921875,54
89,234238,10.4765625,55
89,246327,10.46875,56
89,54602,10.46875,57
89,176601,10.4609375,58
89,174464,10.4609375,59
89,70665,10.453125,60
89,7926,10.4375,61
89,130135,10.4375,62
89,173600,10.4375,63
89,174187,10.40625,64
89,175807,10.375,65
89,230693,10.3671875,66
89,175674,10.3671875,67
89,175275,10.359375,68
89,230797,10.359375,69
89,192024,10.359375,70
89,239242,10.3515625,71
89,239315,10.3359375,72
89,191480,10.3125,73
89,232923,10.3046875,74
89,9237,10.3046875,75
89,163596,10.3046875,76
89,175158,10.2890625,77
89,175772,10.2890625,78
89,124472,10.2890625,79
89,130149,10.2734375,80
89,176730,10.265625,81
89,174381,10.265625,82
89,173800,10.2578125,83
89,173232,10.25,84
89,162902,10.25,85
89,163591,10.25,86
89,176072,10.234375,87
89,176494,10.2265625,88
89,175447,10.2109375,89
89,239316,10.2109375,90
89,114845,10.203125,91
89,62637,10.1875,92
89,175305,10.1796875,93
89,54559,10.1640625,94
89,173145,10.15625,95
89,175494,10.1484375,96
89,124075,10.1484375,97
89,126369,10.1484375,98
89,176565,10.1328125,99
90,150202,15.8671875,0
90,174187,15.6328125,1
90,174352,15.546875,2
90,174151,15.4375,3
90,174119,15.3828125,4
90,173600,15.375,5
90,174307,15.359375,6
90,173259,15.140625,7
90,173843,15.109375,8
90,175804,15.0703125,9
90,173839,14.96875,10
90,192024,14.90625,11
90,120514,14.875,12
90,173793,14.7734375,13
90,174375,14.7265625,14
90,176535,14.6875,15
90,173576,14.671875,16
90,21527,14.5703125,17
90,211399,14.53125,18
90,179001,14.5234375,19
90,246327,14.4765625,20
90,173769,14.40625,21
90,192144,14.390625,22
90,234238,14.3828125,23
90,174153,14.3515625,24
90,8018,14.328125,25
90,177805,14.21875,26
90,115626,14.203125,27
90,163596,14.1875,28
90,173797,14.171875,29
90,230575,14.1640625,30
90,175800,14.140625,31
90,175772,14.140625,32
90,176564,14.140625,33
90,175149,14.1328125,34
90,173848,14.125,35
90,175451,14.109375,36
90,173243,14.109375,37
90,173460,14.109375,38
90,115317,14.0625,39
90,174488,14.046875,40
90,174171,14.046875,41
90,176591,14.0390625,42
90,123470,14.015625,43
90,175619,13.9921875,44
90,173841,13.9765625,45
90,122671,13.96875,46
90,174464,13.96875,47
90,174244,13.9609375,48
90,52555,13.9453125,49
90,232923,13.921875,50
90,121219,13.9140625,51
90,163591,13.9140625,52
90,173851,13.9140625,53
90,173840,13.90625,54
90,175275,13.90625,55
90,174414,13.8984375,56
90,230802,13.8984375,57
90,175585,13.890625,58
90,175177,13.8828125,59
90,121752,13.859375,60
90,173951,13.84375,61
90,121749,13.8125,62
90,163592,13.78125,63
90,122212,13.7578125,64
90,174051,13.7421875,65
90,176686,13.7421875,66
90,175143,13.7265625,67
90,232597,13.71875,68
90,176661,13.6953125,69
90,177824,13.6953125,70
90,230693,13.6875,71
90,21257,13.6875,72
90,63097,13.6796875,73
90,175680,13.671875,74
90,173768,13.640625,75
90,174354,13.6328125,76
90,173931,13.6328125,77
90,123775,13.6171875,78
90,174285,13.59375,79
90,120513,13.5703125,80
90,173722,13.5625,81
90,128814,13.5546875,82
90,173952,13.5546875,83
90,114845,13.515625,84
90,173591,13.515625,85
90,152088,13.515625,86
90,177818,13.4921875,87
90,176639,13.4921875,88
90,115444,13.46875,89
90,174512,13.453125,90
90,106296,13.453125,91
90,123964,13.4453125,92
90,175479,13.4453125,93
90,135516,13.4296875,94
90,174208,13.421875,95
90,175221,13.421875,96
90,219145,13.421875,97
90,174175,13.4140625,98
90,174503,13.3984375,99
91,174464,19.09375,0
91,119477,18.84375,1
91,124454,18.6875,2
91,122913,18.53125,3
91,175250,18.484375,4
91,173851,18.4375,5
91,174461,18.4375,6
91,173236,18.40625,7
91,176484,18.34375,8
91,173235,18.34375,9
91,173533,18.34375,10
91,177795,18.328125,11
91,175662,18.15625,12
91,175163,18.125,13
91,123964,18.109375,14
91,175198,18.09375,15
91,218918,18.0625,16
91,54618,18.0,17
91,173232,18.0,18
91,54592,17.921875,19
91,173931,17.890625,20
91,175314,17.890625,21
91,55205,17.890625,22
91,175328,17.8125,23
91,174405,17.8125,24
91,122923,17.796875,25
91,55209,17.765625,26
91,174413,17.6875,27
91,55211,17.6875,28
91,124520,17.640625,29
91,173165,17.640625,30
91,253654,17.59375,31
91,239242,17.59375,32
91,174021,17.578125,33
91,55210,17.53125,34
91,174474,17.515625,35
91,173196,17.46875,36
91,174311,17.40625,37
91,175491,17.390625,38
91,176698,17.390625,39
91,175706,17.375,40
91,175279,17.359375,41
91,173155,17.359375,42
91,176590,17.34375,43
91,174121,17.265625,44
91,173143,17.234375,45
