,qid,docno,score,colbert_score,splade_score,colbert_rank,rank
6726,68,174298,4.737056732177734,9.0703125,4.737056732177734,32,26
6727,68,174339,4.646327018737793,8.5546875,4.646327018737793,60,27
6728,68,174208,4.335602283477783,10.0234375,4.335602283477783,16,28
6729,68,115317,4.324456214904785,9.78125,4.324456214904785,18,29
6730,68,135786,4.135221481323242,8.53125,4.135221481323242,62,30
6731,68,82352,4.100125789642334,9.7265625,4.100125789642334,19,31
6732,68,176580,4.099603176116943,8.1640625,4.099603176116943,88,32
6733,68,135767,4.085609436035156,9.140625,4.085609436035156,30,33
6734,68,173849,4.066867828369141,8.34375,4.066867828369141,75,34
6735,68,125706,3.9957051277160645,8.3125,3.9957051277160645,76,35
6736,68,55205,3.97896409034729,9.421875,3.97896409034729,24,36
6737,68,177800,3.949418306350708,8.5625,3.949418306350708,58,37
6738,68,176496,3.844477653503418,8.4765625,3.844477653503418,66,38
6739,68,150183,3.8360331058502197,8.1171875,3.8360331058502197,90,39
6740,68,115626,3.796739101409912,11.515625,3.796739101409912,5,40
6741,68,255636,3.759686231613159,8.828125,3.759686231613159,45,41
6742,68,219145,3.634861469268799,9.3671875,3.634861469268799,25,42
6743,68,122671,3.600632905960083,9.328125,3.600632905960083,27,43
6744,68,173258,3.4693350791931152,8.78125,3.4693350791931152,46,44
6745,68,174011,3.4565553665161133,10.6484375,3.4565553665161133,9,45
6746,68,176658,3.4282870292663574,8.3671875,3.4282870292663574,74,46
6747,68,175155,3.4154107570648193,8.5,3.4154107570648193,64,47
6748,68,123470,3.414339065551758,8.1015625,3.414339065551758,91,48
6749,68,174187,3.400893211364746,8.984375,3.400893211364746,36,49
6750,68,137905,3.400050163269043,8.2578125,3.400050163269043,82,50
6751,68,176761,3.242856025695801,8.3671875,3.242856025695801,73,51
6752,68,175356,3.229914903640747,8.8515625,3.229914903640747,41,52
6753,68,175380,3.2264888286590576,8.4375,3.2264888286590576,69,53
6754,68,176816,3.212656021118164,8.2265625,3.212656021118164,84,54
6755,68,174375,3.1759402751922607,9.4765625,3.1759402751922607,23,55
6756,68,177225,3.137709140777588,8.2578125,3.137709140777588,81,56
6757,68,173897,3.02994704246521,8.0703125,3.02994704246521,95,57
6758,68,55211,3.022991180419922,9.6796875,3.022991180419922,22,58
6759,68,122029,3.0194296836853027,8.8828125,3.0194296836853027,38,59
6760,68,174266,2.9870223999023438,11.5390625,2.9870223999023438,4,60
6761,68,174354,2.9666221141815186,8.453125,2.9666221141815186,68,61
6762,68,175686,2.955869674682617,7.9921875,2.955869674682617,99,62
6763,68,173839,2.902000904083252,8.453125,2.902000904083252,67,63
6764,68,54660,2.864295482635498,8.2265625,2.864295482635498,85,64
6765,68,174212,2.8539695739746094,9.0078125,2.8539695739746094,35,65
6766,68,176527,2.768571615219116,8.625,2.768571615219116,55,66
6767,68,174413,2.741671323776245,8.0859375,2.741671323776245,94,67
6768,68,173576,2.710575819015503,8.3046875,2.710575819015503,77,68
6769,68,82353,2.5631160736083984,8.0,2.5631160736083984,98,69
6770,68,125772,2.5491089820861816,8.5390625,2.5491089820861816,61,70
6771,68,123740,2.547840118408203,8.734375,2.547840118408203,48,71
6772,68,125736,2.5475525856018066,8.7109375,2.5475525856018066,50,72
6773,68,125745,2.5424487590789795,8.703125,2.5424487590789795,51,73
6774,68,125771,2.5412070751190186,8.6796875,2.5412070751190186,53,74
6775,68,123495,2.5385262966156006,8.6953125,2.5385262966156006,52,75
6776,68,121990,2.53428053855896,8.7265625,2.53428053855896,49,76
6777,68,177815,2.5176775455474854,8.609375,2.5176775455474854,57,77
6778,68,121903,2.488105535507202,8.609375,2.488105535507202,56,78
6779,68,125766,2.4738645553588867,8.84375,2.4738645553588867,42,79
6780,68,122503,2.4737548828125,8.84375,2.4737548828125,43,80
6781,68,121943,2.4642765522003174,8.7578125,2.4642765522003174,47,81
6782,68,151092,2.4419028759002686,8.6796875,2.4419028759002686,54,82
6783,68,174214,2.4003093242645264,9.34375,2.4003093242645264,26,83
6784,68,54604,2.2480626106262207,8.28125,2.2480626106262207,78,84
6785,68,122436,2.182748794555664,8.5625,2.182748794555664,59,85
6786,68,174307,2.129603862762451,11.7109375,2.129603862762451,3,86
6787,68,218993,2.0504612922668457,8.1875,2.0504612922668457,87,87
6788,68,175795,2.0191640853881836,8.265625,2.0191640853881836,80,88
6789,68,233392,1.8478885889053345,8.0859375,1.8478885889053345,93,89
6790,68,55209,1.7843018770217896,8.8828125,1.7843018770217896,39,90
6791,68,173851,1.6792093515396118,8.421875,1.6792093515396118,70,91
6792,68,21527,1.4353585243225098,8.4140625,1.4353585243225098,71,92
6793,68,176926,1.402053713798523,8.3828125,1.402053713798523,72,93
6794,68,7992,1.359387755393982,8.1484375,1.359387755393982,89,94
6795,68,234238,1.3315112590789795,8.203125,1.3315112590789795,86,95
6796,68,173600,1.2887217998504639,9.0078125,1.2887217998504639,34,96
6797,68,55212,1.2410115003585815,8.0078125,1.2410115003585815,97,97
6798,68,136250,1.1799559593200684,8.2578125,1.1799559593200684,83,98
6799,68,55210,0.4843865633010864,8.28125,0.4843865633010864,79,99
6800,69,175379,5.081253528594971,7.2578125,5.081253528594971,1,0
6801,69,177815,4.797478675842285,7.296875,4.797478675842285,0,1
6802,69,173197,4.66877555847168,5.328125,4.66877555847168,41,2
6803,69,82352,4.543162822723389,6.19921875,4.543162822723389,8,3
6804,69,173196,4.468283176422119,5.484375,4.468283176422119,36,4
6805,69,176527,4.35605525970459,6.5859375,4.35605525970459,6,5
6806,69,173195,4.3407883644104,6.0078125,4.3407883644104,13,6
6807,69,173207,4.33396577835083,4.98828125,4.33396577835083,58,7
6808,69,54647,4.09922981262207,5.54296875,4.09922981262207,32,8
6809,69,7932,3.7971444129943848,6.09375,3.7971444129943848,10,9
6810,69,54640,3.7496533393859863,5.65625,3.7496533393859863,26,10
6811,69,63097,3.5249407291412354,6.046875,3.5249407291412354,12,11
6812,69,174421,3.3656396865844727,6.2890625,3.3656396865844727,7,12
6813,69,54637,3.3364272117614746,6.0078125,3.3364272117614746,14,13
6814,69,54643,3.282743215560913,5.1953125,3.282743215560913,47,14
6815,69,128814,2.991947650909424,6.9453125,2.991947650909424,3,15
6816,69,175336,2.144347667694092,4.828125,2.144347667694092,71,16
6817,69,199911,2.0922844409942627,5.859375,2.0922844409942627,18,17
6818,69,115317,1.876206874847412,5.53515625,1.876206874847412,33,18
6819,69,173797,1.8375251293182373,5.68359375,1.8375251293182373,25,19
6820,69,220746,1.7032405138015747,5.12890625,1.7032405138015747,49,20
6821,69,219145,1.3765838146209717,5.90234375,1.3765838146209717,17,21
6822,69,232923,1.195203185081482,4.60546875,1.195203185081482,98,22
6823,69,174244,1.189123272895813,5.546875,1.189123272895813,31,23
6824,69,178973,1.1785767078399658,5.359375,1.1785767078399658,40,24
6825,69,176535,1.0447369813919067,6.87890625,1.0447369813919067,4,25
6826,69,239959,1.0435166358947754,4.67578125,1.0435166358947754,87,26
6827,69,173899,1.0293142795562744,4.7578125,1.0293142795562744,80,27
6828,69,173848,0.9983067512512207,6.640625,0.9983067512512207,5,28
6829,69,177818,0.9778087735176086,5.59375,0.9778087735176086,28,29
6830,69,174285,0.9681412577629089,5.78125,0.9681412577629089,20,30
6831,69,173951,0.8518131971359253,4.890625,0.8518131971359253,68,31
6832,69,54604,0.8497724533081055,4.75390625,0.8497724533081055,81,32
6833,69,120514,0.8481941819190979,5.703125,0.8481941819190979,23,33
6834,69,229816,0.807896614074707,5.46484375,0.807896614074707,37,34
6835,69,174057,0.7842842936515808,5.96875,0.7842842936515808,16,35
6836,69,233280,0.7550334930419922,5.57421875,0.7550334930419922,29,36
6837,69,1825,0.7463371753692627,4.6328125,0.7463371753692627,93,37
6838,69,173960,0.7295764684677124,4.78515625,0.7295764684677124,77,38
6839,69,174352,0.7291586995124817,5.69140625,0.7291586995124817,24,39
6840,69,174187,0.7237966060638428,4.703125,0.7237966060638428,85,40
6841,69,174414,0.7232432961463928,4.7578125,0.7232432961463928,79,41
6842,69,8018,0.7177510857582092,5.26953125,0.7177510857582092,43,42
6843,69,173952,0.7070212960243225,4.87109375,0.7070212960243225,69,43
6844,69,176663,0.6954128742218018,4.84375,0.6954128742218018,70,44
6845,69,219061,0.6138679385185242,4.59375,0.6138679385185242,99,45
6846,69,174151,0.6070330142974854,4.93359375,0.6070330142974854,61,46
6847,69,253654,0.5973894596099854,5.51953125,0.5973894596099854,34,47
6848,69,174220,0.5766748785972595,4.8984375,0.5766748785972595,66,48
6849,69,230693,0.5536219477653503,4.8046875,0.5536219477653503,73,49
6850,69,173841,0.5402082204818726,5.05078125,0.5402082204818726,54,50
6851,69,115626,0.5194045305252075,5.2734375,0.5194045305252075,42,51
6852,69,173259,0.4962840974330902,7.23828125,0.4962840974330902,2,52
6853,69,173896,0.4752502143383026,5.1015625,0.4752502143383026,50,53
6854,69,174119,0.47219178080558777,4.78515625,0.47219178080558777,74,54
6855,69,174307,0.47216108441352844,5.515625,0.47216108441352844,35,55
6856,69,230802,0.4698164165019989,4.92578125,0.4698164165019989,63,56
6857,69,175804,0.4445587992668152,5.0,0.4445587992668152,56,57
6858,69,123775,0.43071848154067993,5.70703125,0.43071848154067993,22,58
6859,69,150202,0.4140806496143341,6.08203125,0.4140806496143341,11,59
6860,69,123964,0.4067612290382385,4.81640625,0.4067612290382385,72,60
6861,69,121756,0.4055591821670532,5.74609375,0.4055591821670532,21,61
6862,69,175149,0.39782267808914185,4.609375,0.39782267808914185,96,62
6863,69,176684,0.3927351236343384,4.76171875,0.3927351236343384,78,63
6864,69,175441,0.3897004723548889,4.91015625,0.3897004723548889,65,64
6865,69,175247,0.389374315738678,5.36328125,0.389374315738678,39,65
6866,69,174419,0.3733034133911133,5.5625,0.3733034133911133,30,66
6867,69,174391,0.3681928813457489,4.78515625,0.3681928813457489,76,67
6868,69,175770,0.3588376045227051,6.1171875,0.3588376045227051,9,68
6869,69,176579,0.34676840901374817,4.71484375,0.34676840901374817,84,69
6870,69,175795,0.3447169065475464,4.66796875,0.3447169065475464,89,70
6871,69,174381,0.30324721336364746,5.9765625,0.30324721336364746,15,71
6872,69,233279,0.30050861835479736,4.8984375,0.30050861835479736,67,72
6873,69,121749,0.29457831382751465,5.19140625,0.29457831382751465,48,73
6874,69,211399,0.2912083864212036,5.2578125,0.2912083864212036,44,74
6875,69,175355,0.2879096269607544,5.640625,0.2879096269607544,27,75
6876,69,173167,0.2845246195793152,4.6640625,0.2845246195793152,90,76
6877,69,174064,0.28429606556892395,4.6171875,0.28429606556892395,95,77
6878,69,173149,0.2633892297744751,5.05078125,0.2633892297744751,52,78
6879,69,54677,0.2588843107223511,5.05078125,0.2588843107223511,53,79
6880,69,174411,0.2567563056945801,4.66796875,0.2567563056945801,88,80
6881,69,175619,0.2232542335987091,5.41796875,0.2232542335987091,38,81
6882,69,54678,0.22256195545196533,4.71875,0.22256195545196533,83,82
6883,69,174298,0.216738760471344,4.99609375,0.216738760471344,57,83
6884,69,14034,0.2126552164554596,4.6328125,0.2126552164554596,92,84
6885,69,174216,0.1893836110830307,4.609375,0.1893836110830307,97,85
6886,69,174208,0.18824359774589539,5.21484375,0.18824359774589539,45,86
6887,69,115322,0.17840853333473206,5.06640625,0.17840853333473206,51,87
6888,69,54676,0.16757798194885254,4.62109375,0.16757798194885254,94,88
6889,69,174413,0.1619323492050171,4.96875,0.1619323492050171,59,89
6890,69,173722,0.15946118533611298,4.9609375,0.15946118533611298,60,90
6891,69,229279,0.15694114565849304,4.9296875,0.15694114565849304,62,91
6892,69,115444,0.15288610756397247,4.72265625,0.15288610756397247,82,92
6893,69,174266,0.14772823452949524,5.80078125,0.14772823452949524,19,93
6894,69,228852,0.12728603184223175,4.63671875,0.12728603184223175,91,94
6895,69,175089,0.1268981248140335,4.91796875,0.1268981248140335,64,95
6896,69,54574,0.12670157849788666,5.01171875,0.12670157849788666,55,96
6897,69,176566,0.12556198239326477,4.6875,0.12556198239326477,86,97
6898,69,122913,0.12151402980089188,4.78515625,0.12151402980089188,75,98
6899,69,174171,0.10773705691099167,5.21484375,0.10773705691099167,46,99
6900,70,175596,14.794519424438477,14.90625,14.794519424438477,7,0
6901,70,173801,12.62026309967041,14.1171875,12.62026309967041,18,1
6902,70,122671,12.135198593139648,13.7109375,12.135198593139648,52,2
6903,70,123470,11.830388069152832,13.953125,11.830388069152832,27,3
6904,70,174002,11.760842323303223,13.484375,11.760842323303223,80,4
6905,70,175358,10.975044250488281,13.8046875,10.975044250488281,38,5
6906,70,173777,10.794574737548828,13.453125,10.794574737548828,85,6
6907,70,229317,10.589218139648438,15.109375,10.589218139648438,4,7
6908,70,116661,10.527870178222656,13.53125,10.527870178222656,76,8
6909,70,173775,10.510324478149414,14.078125,10.510324478149414,19,9
6910,70,54619,10.439376831054688,13.3828125,10.439376831054688,98,10
6911,70,54563,10.401713371276855,13.4296875,10.401713371276855,91,11
6912,70,54584,10.304616928100586,13.7578125,10.304616928100586,48,12
6913,70,175364,10.182772636413574,14.6796875,10.182772636413574,8,13
6914,70,114845,10.1022367477417,15.5859375,10.1022367477417,3,14
6915,70,121036,10.027329444885254,13.484375,10.027329444885254,82,15
6916,70,177824,9.970781326293945,13.484375,9.970781326293945,81,16
6917,70,175772,9.865728378295898,13.4765625,9.865728378295898,83,17
6918,70,136082,9.837517738342285,13.4296875,9.837517738342285,90,18
6919,70,124075,9.821950912475586,14.0,9.821950912475586,24,19
6920,70,174171,9.794986724853516,13.78125,9.794986724853516,42,20
6921,70,173992,9.784603118896484,13.7265625,9.784603118896484,51,21
6922,70,173851,9.759169578552246,15.59375,9.759169578552246,2,22
6923,70,234238,9.734306335449219,15.859375,9.734306335449219,0,23
6924,70,174285,9.679896354675293,14.9765625,9.679896354675293,6,24
6925,70,173600,9.656622886657715,13.8046875,9.656622886657715,37,25
6926,70,176661,9.618465423583984,13.8984375,9.618465423583984,31,26
6927,70,173768,9.549198150634766,13.796875,9.549198150634766,39,27
6928,70,173213,9.46841049194336,14.0390625,9.46841049194336,21,28
6929,70,136198,9.455596923828125,13.59375,9.455596923828125,64,29
6930,70,176583,9.417081832885742,13.9140625,9.417081832885742,30,30
6931,70,124472,9.320812225341797,14.25,9.320812225341797,16,31
6932,70,174509,9.314380645751953,13.640625,9.314380645751953,61,32
6933,70,47174,9.314128875732422,13.78125,9.314128875732422,41,33
6934,70,173840,9.305159568786621,13.578125,9.305159568786621,70,34
6935,70,175275,9.304872512817383,14.2421875,9.304872512817383,17,35
6936,70,173952,9.300957679748535,14.640625,9.300957679748535,10,36
6937,70,173800,9.300134658813477,13.8203125,9.300134658813477,36,37
6938,70,175374,9.24846076965332,15.7265625,9.24846076965332,1,38
6939,70,173774,9.242400169372559,13.3984375,9.242400169372559,97,39
6940,70,177830,9.217519760131836,14.5,9.217519760131836,12,40
6941,70,47987,9.18376350402832,13.7109375,9.18376350402832,53,41
6942,70,115317,9.181594848632812,13.6328125,9.181594848632812,62,42
6943,70,253582,9.177207946777344,13.5234375,9.177207946777344,77,43
6944,70,173307,9.160934448242188,14.4375,9.160934448242188,13,44
6945,70,177843,9.113602638244629,14.0703125,9.113602638244629,20,45
6946,70,173460,9.086791038513184,13.4296875,9.086791038513184,89,46
6947,70,176663,9.084617614746094,13.546875,9.084617614746094,73,47
6948,70,174471,9.051210403442383,14.609375,9.051210403442383,11,48
6949,70,175259,9.0087251663208,13.7734375,9.0087251663208,43,49
6950,70,177849,9.005929946899414,13.4921875,9.005929946899414,79,50
6951,70,173413,8.908232688903809,13.421875,8.908232688903809,94,51
6952,70,124454,8.883316040039062,13.9453125,8.883316040039062,28,52
6953,70,175968,8.880838394165039,13.640625,8.880838394165039,60,53
6954,70,176584,8.858582496643066,13.578125,8.858582496643066,68,54
6955,70,23563,8.815359115600586,13.53125,8.815359115600586,75,55
6956,70,135787,8.79599666595459,13.546875,8.79599666595459,74,56
6957,70,124791,8.661399841308594,13.6796875,8.661399841308594,56,57
6958,70,173995,8.629794120788574,15.1015625,8.629794120788574,5,58
6959,70,124836,8.606966972351074,13.7734375,8.606966972351074,45,59
6960,70,175324,8.582103729248047,13.96875,8.582103729248047,26,60
6961,70,177832,8.573375701904297,13.984375,8.573375701904297,25,61
6962,70,175380,8.55617904663086,13.5859375,8.55617904663086,66,62
6963,70,173839,8.51990032196045,13.6953125,8.51990032196045,55,63
6964,70,176186,8.483964920043945,13.5546875,8.483964920043945,72,64
6965,70,176570,8.48371410369873,14.0078125,8.48371410369873,23,65
6966,70,23559,8.438739776611328,13.5625,8.438739776611328,71,66
6967,70,176569,8.437641143798828,13.9375,8.437641143798828,29,67
6968,70,178973,8.434028625488281,13.703125,8.434028625488281,54,68
6969,70,177825,8.328207969665527,13.40625,8.328207969665527,95,69
6970,70,218918,8.320660591125488,13.8671875,8.320660591125488,32,70
6971,70,173543,8.31745433807373,14.015625,8.31745433807373,22,71
6972,70,175542,8.303863525390625,13.375,8.303863525390625,99,72
6973,70,175806,8.255716323852539,13.4453125,8.255716323852539,86,73
6974,70,175747,8.253148078918457,13.609375,8.253148078918457,63,74
6975,70,177844,8.249052047729492,13.7578125,8.249052047729492,47,75
6976,70,175608,8.193694114685059,14.671875,8.193694114685059,9,76
6977,70,177833,8.184206008911133,14.28125,8.184206008911133,15,77
6978,70,177834,8.165000915527344,13.78125,8.165000915527344,40,78
6979,70,175359,8.1574125289917,13.578125,8.1574125289917,69,79
6980,70,128825,8.091444969177246,13.8203125,8.091444969177246,34,80
6981,70,128800,8.081132888793945,13.75,8.081132888793945,49,81
6982,70,176927,8.05571460723877,13.65625,8.05571460723877,58,82
6983,70,128797,8.05084228515625,13.7734375,8.05084228515625,44,83
6984,70,54613,8.021547317504883,13.40625,8.021547317504883,96,84
6985,70,124868,8.0186185836792,13.421875,8.0186185836792,93,85
6986,70,136384,8.014511108398438,13.6796875,8.014511108398438,57,86
6987,70,177827,8.011053085327148,13.734375,8.011053085327148,50,87
6988,70,176919,7.995169639587402,13.5859375,7.995169639587402,67,88
6989,70,128854,7.9936652183532715,13.6484375,7.9936652183532715,59,89
6990,70,173407,7.949507713317871,13.4296875,7.949507713317871,92,90
6991,70,70706,7.940627574920654,13.5078125,7.940627574920654,78,91
6992,70,175450,7.913762092590332,13.59375,7.913762092590332,65,92
6993,70,128901,7.895825386047363,13.859375,7.895825386047363,33,93
6994,70,20157,7.891590118408203,13.453125,7.891590118408203,84,94
6995,70,136408,7.888937950134277,14.28125,7.888937950134277,14,95
6996,70,177853,7.879376411437988,13.4375,7.879376411437988,88,96
6997,70,137284,7.867952346801758,13.765625,7.867952346801758,46,97
6998,70,54614,7.643278121948242,13.4453125,7.643278121948242,87,98
6999,70,128913,7.634352684020996,13.8203125,7.634352684020996,35,99
7000,71,175596,16.142986297607422,16.984375,16.142986297607422,1,0
7001,71,174483,13.123133659362793,16.703125,13.123133659362793,12,1
7002,71,175143,12.287290573120117,16.5,12.287290573120117,26,2
7003,71,176684,12.172396659851074,16.03125,12.172396659851074,97,3
7004,71,177824,11.563308715820312,16.4375,11.563308715820312,30,4
7005,71,175772,11.516454696655273,16.15625,11.516454696655273,84,5
7006,71,174171,11.41971492767334,16.625,11.41971492767334,16,6
7007,71,124075,11.318442344665527,16.515625,11.318442344665527,25,7
7008,71,125469,11.246732711791992,16.21875,11.246732711791992,68,8
7009,71,174298,11.231185913085938,16.1875,11.231185913085938,73,9
7010,71,173409,11.21236801147461,16.0625,11.21236801147461,94,10
7011,71,173600,11.184314727783203,16.65625,11.184314727783203,13,11
7012,71,211399,11.074155807495117,16.40625,11.074155807495117,34,12
7013,71,176714,11.007770538330078,16.453125,11.007770538330078,28,13
7014,71,133156,10.955975532531738,16.78125,10.955975532531738,9,14
7015,71,136198,10.88180160522461,16.796875,10.88180160522461,7,15
7016,71,124472,10.859670639038086,16.640625,10.859670639038086,14,16
7017,71,173851,10.836418151855469,16.09375,10.836418151855469,89,17
7018,71,175076,10.835740089416504,16.140625,10.835740089416504,86,18
7019,71,63057,10.759082794189453,16.4375,10.759082794189453,29,19
7020,71,136082,10.746589660644531,16.28125,10.746589660644531,50,20
7021,71,124677,10.717235565185547,16.328125,10.717235565185547,42,21
7022,71,173992,10.710121154785156,16.421875,10.710121154785156,33,22
7023,71,253582,10.7039794921875,16.171875,10.7039794921875,76,23
7024,71,253108,10.696474075317383,16.328125,10.696474075317383,45,24
7025,71,125817,10.679447174072266,16.28125,10.679447174072266,51,25
7026,71,7725,10.611352920532227,16.234375,10.611352920532227,63,26
7027,71,176098,10.600410461425781,16.125,10.600410461425781,87,27
7028,71,124727,10.592368125915527,16.28125,10.592368125915527,52,28
7029,71,177849,10.589412689208984,16.28125,10.589412689208984,54,29
7030,71,253808,10.588257789611816,16.21875,10.588257789611816,66,30
7031,71,125832,10.578939437866211,16.296875,10.578939437866211,49,31
7032,71,124367,10.571434020996094,16.265625,10.571434020996094,55,32
7033,71,124966,10.546408653259277,16.328125,10.546408653259277,44,33
7034,71,177235,10.508907318115234,16.09375,10.508907318115234,90,34
7035,71,176772,10.50149154663086,16.15625,10.50149154663086,80,35
7036,71,177003,10.486600875854492,16.234375,10.486600875854492,60,36
7037,71,176751,10.483914375305176,16.234375,10.483914375305176,59,37
7038,71,124030,10.476175308227539,16.28125,10.476175308227539,53,38
7039,71,125762,10.473213195800781,16.265625,10.473213195800781,56,39
7040,71,253797,10.467649459838867,16.203125,10.467649459838867,72,40
7041,71,253185,10.465543746948242,16.03125,10.465543746948242,98,41
7042,71,122695,10.458921432495117,16.234375,10.458921432495117,61,42
7043,71,253127,10.448833465576172,16.25,10.448833465576172,58,43
7044,71,125520,10.447486877441406,16.625,10.447486877441406,17,44
7045,71,253809,10.44659423828125,16.15625,10.44659423828125,83,45
7046,71,120674,10.443313598632812,16.0625,10.443313598632812,93,46
7047,71,253094,10.436847686767578,16.1875,10.436847686767578,74,47
7048,71,176828,10.436586380004883,16.203125,10.436586380004883,70,48
7049,71,253798,10.426034927368164,16.171875,10.426034927368164,77,49
7050,71,125725,10.424286842346191,16.21875,10.424286842346191,65,50
7051,71,175091,10.403572082519531,16.203125,10.403572082519531,71,51
7052,71,173307,10.388143539428711,16.796875,10.388143539428711,8,52
7053,71,233107,10.359847068786621,16.4375,10.359847068786621,31,53
7054,71,221669,10.35326099395752,16.515625,10.35326099395752,23,54
7055,71,176841,10.349504470825195,16.15625,10.349504470825195,81,55
7056,71,173460,10.33903694152832,16.171875,10.33903694152832,78,56
7057,71,124454,10.330793380737305,16.828125,10.330793380737305,5,57
7058,71,176803,10.29412841796875,16.09375,10.29412841796875,88,58
7059,71,175248,10.290864944458008,16.046875,10.290864944458008,95,59
7060,71,173775,10.268194198608398,16.15625,10.268194198608398,82,60
7061,71,173936,10.212469100952148,16.53125,10.212469100952148,22,61
7062,71,175259,10.170263290405273,16.71875,10.170263290405273,10,62
7063,71,176583,10.010908126831055,16.328125,10.010908126831055,46,63
7064,71,175449,10.002936363220215,16.3125,10.002936363220215,47,64
7065,71,175380,9.968343734741211,16.34375,9.968343734741211,38,65
7066,71,177837,9.95394515991211,16.609375,9.95394515991211,19,66
7067,71,175695,9.91984748840332,16.046875,9.91984748840332,96,67
7068,71,52167,9.912359237670898,16.265625,9.912359237670898,57,68
7069,71,176186,9.868708610534668,16.40625,9.868708610534668,35,69
7070,71,175774,9.85455322265625,16.09375,9.85455322265625,91,70
7071,71,175557,9.77956771850586,16.1875,9.77956771850586,75,71
7072,71,176603,9.770896911621094,16.203125,9.770896911621094,69,72
7073,71,175699,9.726696014404297,16.34375,9.726696014404297,40,73
7074,71,175747,9.70829963684082,16.828125,9.70829963684082,6,74
7075,71,218918,9.705894470214844,16.890625,9.705894470214844,2,75
7076,71,175806,9.687259674072266,16.515625,9.687259674072266,24,76
7077,71,175542,9.673439979553223,16.390625,9.673439979553223,36,77
7078,71,177843,9.650382995605469,16.59375,9.650382995605469,20,78
7079,71,128802,9.571683883666992,16.296875,9.571683883666992,48,79
7080,71,175222,9.517824172973633,16.484375,9.517824172973633,27,80
7081,71,175359,9.447510719299316,16.234375,9.447510719299316,62,81
7082,71,128800,9.400657653808594,16.328125,9.400657653808594,43,82
7083,71,176927,9.39877986907959,16.609375,9.39877986907959,18,83
7084,71,128825,9.391901969909668,16.421875,9.391901969909668,32,84
7085,71,218963,9.389293670654297,16.5625,9.389293670654297,21,85
7086,71,128797,9.363783836364746,16.359375,9.363783836364746,37,86
7087,71,136384,9.348180770874023,16.640625,9.348180770874023,15,87
7088,71,176919,9.329671859741211,16.34375,9.329671859741211,41,88
7089,71,128854,9.289999008178711,16.34375,9.289999008178711,39,89
7090,71,175968,9.261638641357422,16.03125,9.261638641357422,99,90
7091,71,177853,9.211320877075195,16.140625,9.211320877075195,85,91
7092,71,20157,9.198182106018066,16.21875,9.198182106018066,64,92
7093,71,128901,9.19186019897461,16.859375,9.19186019897461,3,93
7094,71,136408,9.189027786254883,17.3125,9.189027786254883,0,94
7095,71,137284,9.175971031188965,16.703125,9.175971031188965,11,95
7096,71,175450,9.085566520690918,16.171875,9.085566520690918,79,96
7097,71,62814,9.04865550994873,16.21875,9.04865550994873,67,97
7098,71,177800,9.041955947875977,16.078125,9.041955947875977,92,98
7099,71,128913,8.88425350189209,16.84375,8.88425350189209,4,99
7100,72,174483,13.77462387084961,14.9375,13.77462387084961,0,0
7101,72,12176,12.461945533752441,13.0625,12.461945533752441,65,1
7102,72,173722,12.021622657775879,14.4453125,12.021622657775879,2,2
7103,72,173364,11.519208908081055,13.40625,11.519208908081055,38,3
7104,72,249574,11.464763641357422,13.8046875,11.464763641357422,16,4
7105,72,244819,10.891088485717773,13.2265625,10.891088485717773,52,5
7106,72,175661,10.364398002624512,13.5,10.364398002624512,32,6
7107,72,63097,10.129709243774414,13.59375,10.129709243774414,24,7
7108,72,174463,10.06119441986084,12.8828125,10.06119441986084,89,8
7109,72,123470,10.049887657165527,13.6328125,10.049887657165527,22,9
7110,72,173407,9.96678352355957,13.40625,9.96678352355957,39,10
7111,72,176564,9.734623908996582,12.8828125,9.734623908996582,88,11
7112,72,174352,9.72138500213623,13.2578125,9.72138500213623,47,12
7113,72,174216,9.660661697387695,13.5625,9.660661697387695,27,13
7114,72,152701,9.63530158996582,13.1484375,9.63530158996582,59,14
7115,72,177824,9.621650695800781,14.1875,9.621650695800781,8,15
7116,72,176684,9.597856521606445,13.8046875,9.597856521606445,15,16
7117,72,246327,9.501049041748047,13.78125,9.501049041748047,17,17
7118,72,175479,9.490371704101562,13.59375,9.490371704101562,25,18
7119,72,175772,9.466672897338867,14.0,9.466672897338867,12,19
7120,72,175774,9.466215133666992,13.125,9.466215133666992,60,20
7121,72,55212,9.38802719116211,13.4375,9.38802719116211,36,21
7122,72,174153,9.330124855041504,12.8515625,9.330124855041504,90,22
7123,72,192024,9.32207202911377,14.140625,9.32207202911377,10,23
7124,72,3111,9.29581069946289,12.9609375,9.29581069946289,79,24
7125,72,85676,9.272046089172363,13.6171875,9.272046089172363,23,25
7126,72,176590,9.248138427734375,12.9296875,9.248138427734375,82,26
7127,72,243398,9.218873023986816,13.171875,9.218873023986816,56,27
7128,72,44727,9.208309173583984,13.25,9.208309173583984,50,28
7129,72,21257,9.176080703735352,13.6953125,9.176080703735352,21,29
7130,72,173840,9.111797332763672,14.25,9.111797332763672,6,30
7131,72,61386,9.109809875488281,13.0234375,9.109809875488281,69,31
7132,72,174509,9.094680786132812,13.4765625,9.094680786132812,33,32
7133,72,65794,9.069849014282227,13.0078125,9.069849014282227,71,33
7134,72,192767,9.02658462524414,13.375,9.02658462524414,41,34
7135,72,187593,9.01650619506836,12.78125,9.01650619506836,99,35
7136,72,229847,8.999690055847168,13.2265625,8.999690055847168,51,36
